,transaction_id,Member_number,Date,itemDescription,year,month,day,day_of_week
490,195,4941,2015-01-15,rolls/buns,2015,1,15,3
491,195,4941,2015-01-15,canned beer,2015,1,15,3
492,195,4941,2015-01-15,bottled beer,2015,1,15,3
493,195,4941,2015-01-15,ham,2015,1,15,3
494,195,4941,2015-01-15,hamburger meat,2015,1,15,3
495,195,4941,2015-01-15,pickled vegetables,2015,1,15,3
496,195,4941,2015-01-15,salty snack,2015,1,15,3
497,195,4941,2015-01-15,domestic eggs,2015,1,15,3
498,195,4941,2015-01-15,soda,2015,1,15,3
499,196,4941,2014-12-06,whole milk,2014,12,6,5
500,196,4941,2014-12-06,canned beer,2014,12,6,5
501,197,4941,2014-10-25,white bread,2014,10,25,5
502,197,4941,2014-10-25,chocolate marshmallow,2014,10,25,5
503,198,4941,2014-09-09,coffee,2014,9,9,1
504,198,4941,2014-09-09,soda,2014,9,9,1
505,199,4941,2014-08-13,meat,2014,8,13,2
506,199,4941,2014-08-13,butter milk,2014,8,13,2
507,200,4941,2014-08-02,yogurt,2014,8,2,5
508,200,4941,2014-08-02,pasta,2014,8,2,5
509,201,4941,2014-04-13,liquor,2014,4,13,6
510,201,4941,2014-04-13,newspapers,2014,4,13,6
511,202,4941,2014-02-24,white wine,2014,2,24,0
512,202,4941,2014-02-24,soda,2014,2,24,0
513,203,4940,2015-08-21,rum,2015,8,21,4
514,203,4940,2015-08-21,coffee,2015,8,21,4
515,203,4940,2015-08-21,sliced cheese,2015,8,21,4
516,204,4940,2015-04-17,liquor,2015,4,17,4
517,204,4940,2015-04-17,cream,2015,4,17,4
518,204,4940,2015-04-17,coffee,2015,4,17,4
519,205,4940,2014-08-20,soda,2014,8,20,2
520,205,4940,2014-08-20,dessert,2014,8,20,2
521,206,4939,2015-10-14,citrus fruit,2015,10,14,2
522,206,4939,2015-10-14,other vegetables,2015,10,14,2
523,207,4939,2015-06-29,bottled beer,2015,6,29,0
524,207,4939,2015-06-29,soda,2015,6,29,0
525,207,4939,2015-06-29,hygiene articles,2015,6,29,0
526,207,4939,2015-06-29,chicken,2015,6,29,0
527,207,4939,2015-06-29,whole milk,2015,6,29,0
528,207,4939,2015-06-29,whole milk,2015,6,29,0
529,207,4939,2015-06-29,canned beer,2015,6,29,0
530,207,4939,2015-06-29,curd,2015,6,29,0
531,207,4939,2015-06-29,soda,2015,6,29,0
532,208,4939,2014-09-17,margarine,2014,9,17,2
533,208,4939,2014-09-17,brown bread,2014,9,17,2
534,209,4939,2014-08-01,beef,2014,8,1,4
535,209,4939,2014-08-01,whipped/sour cream,2014,8,1,4
536,210,4939,2014-02-16,fruit/vegetable juice,2014,2,16,6
537,210,4939,2014-02-16,bottled beer,2014,2,16,6
538,211,4938,2015-11-24,sausage,2015,11,24,1
539,211,4938,2015-11-24,tropical fruit,2015,11,24,1
540,211,4938,2015-11-24,frozen vegetables,2015,11,24,1
541,211,4938,2015-11-24,other vegetables,2015,11,24,1
542,211,4938,2015-11-24,shopping bags,2015,11,24,1
543,212,4938,2015-10-12,whole milk,2015,10,12,0
544,212,4938,2015-10-12,other vegetables,2015,10,12,0
545,213,4938,2015-03-29,pip fruit,2015,3,29,6
546,213,4938,2015-03-29,whipped/sour cream,2015,3,29,6
547,214,4938,2014-10-13,berries,2014,10,13,0
548,214,4938,2014-10-13,mayonnaise,2014,10,13,0
549,215,4938,2014-05-01,meat,2014,5,1,3
550,215,4938,2014-05-01,shopping bags,2014,5,1,3
551,215,4938,2014-05-01,UHT-milk,2014,5,1,3
552,216,4938,2014-01-09,brown bread,2014,1,9,3
553,216,4938,2014-01-09,dessert,2014,1,9,3
554,217,4937,2015-10-04,chicken,2015,10,4,6
555,217,4937,2015-10-04,coffee,2015,10,4,6
556,217,4937,2015-10-04,newspapers,2015,10,4,6
557,218,4937,2015-06-28,shopping bags,2015,6,28,6
558,218,4937,2015-06-28,other vegetables,2015,6,28,6
559,218,4937,2015-06-28,coffee,2015,6,28,6
560,219,4937,2015-05-18,whole milk,2015,5,18,0
561,219,4937,2015-05-18,sausage,2015,5,18,0
562,220,4937,2015-02-14,hamburger meat,2015,2,14,5
563,220,4937,2015-02-14,bottled water,2015,2,14,5
564,221,4937,2014-09-30,liquor,2014,9,30,1
565,221,4937,2014-09-30,hard cheese,2014,9,30,1
566,222,4937,2014-06-22,rolls/buns,2014,6,22,6
567,222,4937,2014-06-22,fruit/vegetable juice,2014,6,22,6
568,223,4937,2014-06-09,curd,2014,6,9,0
569,223,4937,2014-06-09,whipped/sour cream,2014,6,9,0
570,224,4936,2015-03-15,tropical fruit,2015,3,15,6
571,224,4936,2015-03-15,spread cheese,2015,3,15,6
572,225,4936,2015-02-03,sausage,2015,2,3,1
573,225,4936,2015-02-03,root vegetables,2015,2,3,1
574,226,4935,2015-02-04,tropical fruit,2015,2,4,2
575,226,4935,2015-02-04,root vegetables,2015,2,4,2
576,226,4935,2015-02-04,Instant food products,2015,2,4,2
577,227,4935,2014-03-19,soda,2014,3,19,2
578,227,4935,2014-03-19,cling film/bags,2014,3,19,2
579,228,4935,2014-02-16,bottled beer,2014,2,16,6
580,228,4935,2014-02-16,cat food,2014,2,16,6
581,228,4935,2014-02-16,newspapers,2014,2,16,6
582,229,4934,2015-10-31,canned beer,2015,10,31,5
583,229,4934,2015-10-31,curd,2015,10,31,5
584,230,4934,2015-06-09,rolls/buns,2015,6,9,1
585,230,4934,2015-06-09,other vegetables,2015,6,9,1
586,231,4934,2015-03-17,meat,2015,3,17,1
587,231,4934,2015-03-17,other vegetables,2015,3,17,1
588,232,4934,2014-10-13,root vegetables,2014,10,13,0
589,232,4934,2014-10-13,bottled beer,2014,10,13,0
590,233,4933,2015-02-27,whole milk,2015,2,27,4
591,233,4933,2015-02-27,pot plants,2015,2,27,4
592,233,4933,2015-02-27,domestic eggs,2015,2,27,4
593,234,4933,2015-02-01,sausage,2015,2,1,6
594,234,4933,2015-02-01,bottled water,2015,2,1,6
595,235,4933,2014-11-28,UHT-milk,2014,11,28,4
596,235,4933,2014-11-28,domestic eggs,2014,11,28,4
597,236,4933,2014-07-30,mayonnaise,2014,7,30,2
598,236,4933,2014-07-30,curd,2014,7,30,2
599,237,4933,2014-04-21,yogurt,2014,4,21,0
600,237,4933,2014-04-21,butter,2014,4,21,0
601,238,4933,2014-03-03,meat,2014,3,3,0
602,238,4933,2014-03-03,other vegetables,2014,3,3,0
603,239,4933,2014-02-07,white wine,2014,2,7,4
604,239,4933,2014-02-07,rolls/buns,2014,2,7,4
605,239,4933,2014-02-07,soda,2014,2,7,4
606,239,4933,2014-02-07,white bread,2014,2,7,4
607,240,4933,2014-01-08,whole milk,2014,1,8,2
608,240,4933,2014-01-08,root vegetables,2014,1,8,2
609,241,4933,2014-01-02,hard cheese,2014,1,2,3
610,241,4933,2014-01-02,bottled water,2014,1,2,3
611,242,4932,2015-11-20,tropical fruit,2015,11,20,4
612,242,4932,2015-11-20,soda,2015,11,20,4
613,243,4932,2015-08-07,bottled beer,2015,8,7,4
614,243,4932,2015-08-07,fruit/vegetable juice,2015,8,7,4
615,244,4932,2015-07-17,UHT-milk,2015,7,17,4
616,244,4932,2015-07-17,beverages,2015,7,17,4
617,245,4932,2014-05-14,pip fruit,2014,5,14,2
618,245,4932,2014-05-14,soda,2014,5,14,2
619,245,4932,2014-05-14,brown bread,2014,5,14,2
620,246,4932,2014-03-29,root vegetables,2014,3,29,5
621,246,4932,2014-03-29,pastry,2014,3,29,5
622,246,4932,2014-03-29,specialty chocolate,2014,3,29,5
623,247,4932,2014-03-21,whole milk,2014,3,21,4
624,247,4932,2014-03-21,root vegetables,2014,3,21,4
625,248,4931,2015-04-05,whole milk,2015,4,5,6
626,248,4931,2015-04-05,citrus fruit,2015,4,5,6
627,248,4931,2015-04-05,butter,2015,4,5,6
628,248,4931,2015-04-05,pip fruit,2015,4,5,6
629,249,4931,2014-09-26,margarine,2014,9,26,4
630,249,4931,2014-09-26,waffles,2014,9,26,4
631,250,4931,2014-08-28,yogurt,2014,8,28,3
632,250,4931,2014-08-28,cream cheese ,2014,8,28,3
633,250,4931,2014-08-28,fruit/vegetable juice,2014,8,28,3
634,251,4931,2014-06-18,berries,2014,6,18,2
635,251,4931,2014-06-18,root vegetables,2014,6,18,2
636,252,4931,2014-02-23,soda,2014,2,23,6
637,252,4931,2014-02-23,coffee,2014,2,23,6
638,252,4931,2014-02-23,salty snack,2014,2,23,6
639,253,4930,2014-08-13,tropical fruit,2014,8,13,2
640,253,4930,2014-08-13,other vegetables,2014,8,13,2
641,253,4930,2014-08-13,dessert,2014,8,13,2
642,254,4929,2015-07-27,rolls/buns,2015,7,27,0
643,254,4929,2015-07-27,grapes,2015,7,27,0
644,254,4929,2015-07-27,potato products,2015,7,27,0
645,255,4929,2015-03-26,turkey,2015,3,26,3
646,255,4929,2015-03-26,misc. beverages,2015,3,26,3
647,255,4929,2015-03-26,bottled beer,2015,3,26,3
648,255,4929,2015-03-26,butter,2015,3,26,3
649,255,4929,2015-03-26,bottled water,2015,3,26,3
650,255,4929,2015-03-26,margarine,2015,3,26,3
651,255,4929,2015-03-26,seasonal products,2015,3,26,3
652,256,4929,2014-08-05,beef,2014,8,5,1
653,256,4929,2014-08-05,waffles,2014,8,5,1
654,257,4929,2014-06-27,dessert,2014,6,27,4
655,257,4929,2014-06-27,frozen vegetables,2014,6,27,4
656,258,4928,2015-08-18,beef,2015,8,18,1
657,258,4928,2015-08-18,spread cheese,2015,8,18,1
658,258,4928,2015-08-18,cake bar,2015,8,18,1
659,259,4927,2015-10-19,curd,2015,10,19,0
660,259,4927,2015-10-19,soda,2015,10,19,0
661,259,4927,2015-10-19,whole milk,2015,10,19,0
662,260,4927,2014-04-13,root vegetables,2014,4,13,6
663,260,4927,2014-04-13,soda,2014,4,13,6
664,261,4926,2014-11-20,rolls/buns,2014,11,20,3
665,261,4926,2014-11-20,salty snack,2014,11,20,3
666,262,4925,2014-12-18,pip fruit,2014,12,18,3
667,262,4925,2014-12-18,rolls/buns,2014,12,18,3
668,263,4925,2014-09-26,pip fruit,2014,9,26,4
669,263,4925,2014-09-26,light bulbs,2014,9,26,4
670,263,4925,2014-09-26,bottled water,2014,9,26,4
671,263,4925,2014-09-26,ketchup,2014,9,26,4
672,264,4925,2014-04-10,rolls/buns,2014,4,10,3
673,264,4925,2014-04-10,shopping bags,2014,4,10,3
674,265,4925,2014-01-23,whipped/sour cream,2014,1,23,3
675,265,4925,2014-01-23,brown bread,2014,1,23,3
676,265,4925,2014-01-23,sparkling wine,2014,1,23,3
677,266,4924,2015-11-06,butter,2015,11,6,4
678,266,4924,2015-11-06,other vegetables,2015,11,6,4
679,266,4924,2015-11-06,yogurt,2015,11,6,4
680,267,4924,2015-09-14,rolls/buns,2015,9,14,0
681,267,4924,2015-09-14,butter,2015,9,14,0
682,268,4924,2015-08-26,whole milk,2015,8,26,2
683,268,4924,2015-08-26,specialty bar,2015,8,26,2
684,269,4924,2015-01-03,beef,2015,1,3,5
685,269,4924,2015-01-03,whole milk,2015,1,3,5
686,269,4924,2015-01-03,chewing gum,2015,1,3,5
687,270,4924,2014-01-31,sausage,2014,1,31,4
688,270,4924,2014-01-31,salty snack,2014,1,31,4
689,271,4924,2014-01-19,pastry,2014,1,19,6
690,271,4924,2014-01-19,cereals,2014,1,19,6
691,272,4923,2015-09-23,butter milk,2015,9,23,2
692,272,4923,2015-09-23,soups,2015,9,23,2
693,272,4923,2015-09-23,canned fruit,2015,9,23,2
694,273,4923,2015-04-19,other vegetables,2015,4,19,6
695,273,4923,2015-04-19,rolls/buns,2015,4,19,6
696,273,4923,2015-04-19,soda,2015,4,19,6
697,274,4923,2014-12-26,white bread,2014,12,26,4
698,274,4923,2014-12-26,domestic eggs,2014,12,26,4
699,275,4923,2014-08-13,herbs,2014,8,13,2
700,275,4923,2014-08-13,coffee,2014,8,13,2
701,275,4923,2014-08-13,salt,2014,8,13,2
702,276,4923,2014-03-04,potato products,2014,3,4,1
703,276,4923,2014-03-04,specialty bar,2014,3,4,1
704,277,4922,2015-12-17,packaged fruit/vegetables,2015,12,17,3
705,277,4922,2015-12-17,butter,2015,12,17,3
706,278,4922,2015-02-13,beef,2015,2,13,4
707,278,4922,2015-02-13,ice cream,2015,2,13,4
708,279,4922,2014-12-07,margarine,2014,12,7,6
709,279,4922,2014-12-07,whole milk,2014,12,7,6
710,280,4922,2014-04-21,bottled water,2014,4,21,0
711,280,4922,2014-04-21,liquor (appetizer),2014,4,21,0
712,281,4922,2014-02-18,sausage,2014,2,18,1
713,281,4922,2014-02-18,other vegetables,2014,2,18,1
714,282,4920,2015-02-21,pork,2015,2,21,5
715,282,4920,2015-02-21,yogurt,2015,2,21,5
716,283,4920,2014-09-10,whole milk,2014,9,10,2
717,283,4920,2014-09-10,canned fish,2014,9,10,2
718,284,4919,2015-12-03,newspapers,2015,12,3,3
719,284,4919,2015-12-03,chicken,2015,12,3,3
720,284,4919,2015-12-03,root vegetables,2015,12,3,3
721,284,4919,2015-12-03,curd,2015,12,3,3
722,285,4919,2015-03-30,citrus fruit,2015,3,30,0
723,285,4919,2015-03-30,hard cheese,2015,3,30,0
724,285,4919,2015-03-30,pastry,2015,3,30,0
725,285,4919,2015-03-30,salty snack,2015,3,30,0
726,286,4918,2015-01-27,yogurt,2015,1,27,1
727,286,4918,2015-01-27,rolls/buns,2015,1,27,1
728,286,4918,2015-01-27,fruit/vegetable juice,2015,1,27,1
729,286,4918,2015-01-27,spices,2015,1,27,1
730,286,4918,2015-01-27,canned fish,2015,1,27,1
731,287,4917,2014-05-30,frankfurter,2014,5,30,4
732,287,4917,2014-05-30,rolls/buns,2014,5,30,4
733,288,4917,2014-04-21,pork,2014,4,21,0
734,288,4917,2014-04-21,pip fruit,2014,4,21,0
735,289,4917,2014-02-12,pastry,2014,2,12,2
736,289,4917,2014-02-12,bottled beer,2014,2,12,2
737,290,4916,2015-02-26,pork,2015,2,26,3
738,290,4916,2015-02-26,other vegetables,2015,2,26,3
739,291,4916,2015-01-25,brown bread,2015,1,25,6
740,291,4916,2015-01-25,newspapers,2015,1,25,6
741,292,4916,2015-01-03,coffee,2015,1,3,5
742,292,4916,2015-01-03,hamburger meat,2015,1,3,5
743,292,4916,2015-01-03,brown bread,2015,1,3,5
744,292,4916,2015-01-03,detergent,2015,1,3,5
745,293,4916,2014-11-01,grapes,2014,11,1,5
746,293,4916,2014-11-01,whole milk,2014,11,1,5
747,293,4916,2014-11-01,frozen vegetables,2014,11,1,5
748,294,4916,2014-07-11,liquor,2014,7,11,4
749,294,4916,2014-07-11,canned beer,2014,7,11,4
750,295,4915,2015-09-18,canned beer,2015,9,18,4
751,295,4915,2015-09-18,rolls/buns,2015,9,18,4
752,295,4915,2015-09-18,berries,2015,9,18,4
753,295,4915,2015-09-18,domestic eggs,2015,9,18,4
754,296,4915,2014-11-01,yogurt,2014,11,1,5
755,296,4915,2014-11-01,rolls/buns,2014,11,1,5
756,297,4915,2014-09-01,bottled water,2014,9,1,0
757,297,4915,2014-09-01,sliced cheese,2014,9,1,0
758,298,4915,2014-08-12,dessert,2014,8,12,1
759,298,4915,2014-08-12,frozen vegetables,2014,8,12,1
760,299,4915,2014-06-28,other vegetables,2014,6,28,5
761,299,4915,2014-06-28,whole milk,2014,6,28,5
762,300,4915,2014-03-18,rolls/buns,2014,3,18,1
763,300,4915,2014-03-18,processed cheese,2014,3,18,1
764,301,4915,2014-02-20,sausage,2014,2,20,3
765,301,4915,2014-02-20,onions,2014,2,20,3
766,302,4914,2015-12-04,frankfurter,2015,12,4,4
767,302,4914,2015-12-04,beef,2015,12,4,4
768,303,4914,2015-11-29,whole milk,2015,11,29,6
769,303,4914,2015-11-29,whole milk,2015,11,29,6
770,304,4914,2015-03-14,pip fruit,2015,3,14,5
771,304,4914,2015-03-14,rolls/buns,2015,3,14,5
772,304,4914,2015-03-14,whole milk,2015,3,14,5
773,304,4914,2015-03-14,pastry,2015,3,14,5
774,305,4914,2014-04-15,root vegetables,2014,4,15,1
775,305,4914,2014-04-15,chocolate marshmallow,2014,4,15,1
776,306,4913,2015-01-08,beverages,2015,1,8,3
777,306,4913,2015-01-08,other vegetables,2015,1,8,3
778,306,4913,2015-01-08,brown bread,2015,1,8,3
779,307,4913,2014-06-11,rolls/buns,2014,6,11,2
780,307,4913,2014-06-11,whipped/sour cream,2014,6,11,2
781,308,4913,2014-06-01,onions,2014,6,1,6
782,308,4913,2014-06-01,whipped/sour cream,2014,6,1,6
783,309,4911,2015-07-01,pork,2015,7,1,2
784,309,4911,2015-07-01,UHT-milk,2015,7,1,2
785,309,4911,2015-07-01,rolls/buns,2015,7,1,2
786,309,4911,2015-07-01,cleaner,2015,7,1,2
787,309,4911,2015-07-01,newspapers,2015,7,1,2
788,310,4911,2014-07-20,other vegetables,2014,7,20,6
789,310,4911,2014-07-20,domestic eggs,2014,7,20,6
790,311,4911,2014-06-28,liquor,2014,6,28,5
791,311,4911,2014-06-28,brown bread,2014,6,28,5
792,311,4911,2014-06-28,whole milk,2014,6,28,5
793,312,4910,2015-11-25,condensed milk,2015,11,25,2
794,312,4910,2015-11-25,pastry,2015,11,25,2
795,313,4910,2014-11-27,soda,2014,11,27,3
796,313,4910,2014-11-27,mayonnaise,2014,11,27,3
797,314,4910,2014-02-26,frozen meals,2014,2,26,2
798,314,4910,2014-02-26,napkins,2014,2,26,2
799,315,4909,2015-10-26,spread cheese,2015,10,26,0
800,315,4909,2015-10-26,tropical fruit,2015,10,26,0
801,315,4909,2015-10-26,domestic eggs,2015,10,26,0
802,315,4909,2015-10-26,bottled water,2015,10,26,0
803,316,4909,2014-07-20,hamburger meat,2014,7,20,6
804,316,4909,2014-07-20,spread cheese,2014,7,20,6
805,317,4908,2015-05-20,tropical fruit,2015,5,20,2
806,317,4908,2015-05-20,soda,2015,5,20,2
807,317,4908,2015-05-20,UHT-milk,2015,5,20,2
808,318,4908,2014-11-13,coffee,2014,11,13,3
809,318,4908,2014-11-13,kitchen towels,2014,11,13,3
810,319,4908,2014-08-05,tropical fruit,2014,8,5,1
811,319,4908,2014-08-05,flour,2014,8,5,1
812,320,4907,2015-04-21,citrus fruit,2015,4,21,1
813,320,4907,2015-04-21,whole milk,2015,4,21,1
814,321,4907,2014-01-02,rolls/buns,2014,1,2,3
815,321,4907,2014-01-02,whipped/sour cream,2014,1,2,3
816,321,4907,2014-01-02,bottled beer,2014,1,2,3
817,322,4906,2015-09-30,soda,2015,9,30,2
818,322,4906,2015-09-30,citrus fruit,2015,9,30,2
819,323,4906,2015-09-16,tropical fruit,2015,9,16,2
820,323,4906,2015-09-16,butter milk,2015,9,16,2
821,323,4906,2015-09-16,shopping bags,2015,9,16,2
822,324,4906,2014-11-03,sausage,2014,11,3,0
823,324,4906,2014-11-03,brandy,2014,11,3,0
824,325,4906,2014-07-17,beef,2014,7,17,3
825,325,4906,2014-07-17,spread cheese,2014,7,17,3
826,325,4906,2014-07-17,bottled water,2014,7,17,3
827,325,4906,2014-07-17,waffles,2014,7,17,3
828,326,4905,2015-11-25,berries,2015,11,25,2
829,326,4905,2015-11-25,other vegetables,2015,11,25,2
830,327,4904,2014-06-12,packaged fruit/vegetables,2014,6,12,3
831,327,4904,2014-06-12,frozen vegetables,2014,6,12,3
832,328,4903,2015-08-12,sausage,2015,8,12,2
833,328,4903,2015-08-12,rolls/buns,2015,8,12,2
834,328,4903,2015-08-12,curd,2015,8,12,2
835,328,4903,2015-08-12,salty snack,2015,8,12,2
836,328,4903,2015-08-12,whipped/sour cream,2015,8,12,2
837,328,4903,2015-08-12,hard cheese,2015,8,12,2
838,329,4903,2015-01-05,chicken,2015,1,5,0
839,329,4903,2015-01-05,fruit/vegetable juice,2015,1,5,0
840,330,4902,2015-04-16,UHT-milk,2015,4,16,3
841,330,4902,2015-04-16,whole milk,2015,4,16,3
842,331,4902,2014-11-21,salty snack,2014,11,21,4
843,331,4902,2014-11-21,rolls/buns,2014,11,21,4
844,332,4902,2014-05-30,other vegetables,2014,5,30,4
845,332,4902,2014-05-30,butter,2014,5,30,4
846,333,4901,2015-02-14,frankfurter,2015,2,14,5
847,333,4901,2015-02-14,whole milk,2015,2,14,5
848,333,4901,2015-02-14,fruit/vegetable juice,2015,2,14,5
849,333,4901,2015-02-14,pasta,2015,2,14,5
850,334,4901,2014-12-04,pastry,2014,12,4,3
851,334,4901,2014-12-04,snack products,2014,12,4,3
852,335,4901,2014-05-30,other vegetables,2014,5,30,4
853,335,4901,2014-05-30,frozen meals,2014,5,30,4
854,336,4900,2014-04-05,chicken,2014,4,5,5
855,336,4900,2014-04-05,pickled vegetables,2014,4,5,5
856,337,4900,2014-01-10,whole milk,2014,1,10,4
857,337,4900,2014-01-10,root vegetables,2014,1,10,4
858,338,4899,2015-12-03,chicken,2015,12,3,3
859,338,4899,2015-12-03,chicken,2015,12,3,3
860,338,4899,2015-12-03,salt,2015,12,3,3
861,339,4899,2015-03-13,hamburger meat,2015,3,13,4
862,339,4899,2015-03-13,other vegetables,2015,3,13,4
863,340,4899,2014-10-05,pot plants,2014,10,5,6
864,340,4899,2014-10-05,rolls/buns,2014,10,5,6
865,341,4899,2014-08-27,root vegetables,2014,8,27,2
866,341,4899,2014-08-27,rolls/buns,2014,8,27,2
867,341,4899,2014-08-27,Instant food products,2014,8,27,2
868,342,4898,2015-07-26,sausage,2015,7,26,6
869,342,4898,2015-07-26,flour,2015,7,26,6
870,343,4898,2014-10-09,bottled beer,2014,10,9,3
871,343,4898,2014-10-09,margarine,2014,10,9,3
872,344,4898,2014-03-04,tropical fruit,2014,3,4,1
873,344,4898,2014-03-04,long life bakery product,2014,3,4,1
874,345,4897,2014-11-25,coffee,2014,11,25,1
875,345,4897,2014-11-25,canned fish,2014,11,25,1
876,346,4897,2014-09-14,hamburger meat,2014,9,14,6
877,346,4897,2014-09-14,other vegetables,2014,9,14,6
878,347,4897,2014-06-13,dishes,2014,6,13,4
879,347,4897,2014-06-13,rolls/buns,2014,6,13,4
880,348,4897,2014-03-23,pip fruit,2014,3,23,6
881,348,4897,2014-03-23,frozen potato products,2014,3,23,6
882,349,4896,2015-10-24,flour,2015,10,24,5
883,349,4896,2015-10-24,tropical fruit,2015,10,24,5
884,350,4896,2014-05-03,root vegetables,2014,5,3,5
885,350,4896,2014-05-03,other vegetables,2014,5,3,5
886,350,4896,2014-05-03,whipped/sour cream,2014,5,3,5
887,350,4896,2014-05-03,sweet spreads,2014,5,3,5
888,351,4896,2014-03-05,red/blush wine,2014,3,5,2
889,351,4896,2014-03-05,sugar,2014,3,5,2
890,352,4895,2015-10-08,canned beer,2015,10,8,3
891,352,4895,2015-10-08,cereals,2015,10,8,3
892,353,4895,2015-07-21,sugar,2015,7,21,1
893,353,4895,2015-07-21,whole milk,2015,7,21,1
894,353,4895,2015-07-21,pastry,2015,7,21,1
895,353,4895,2015-07-21,salty snack,2015,7,21,1
896,354,4895,2015-07-09,sausage,2015,7,9,3
897,354,4895,2015-07-09,domestic eggs,2015,7,9,3
898,354,4895,2015-07-09,domestic eggs,2015,7,9,3
899,355,4895,2015-01-06,tropical fruit,2015,1,6,1
900,355,4895,2015-01-06,specialty bar,2015,1,6,1
901,356,4894,2015-12-23,canned beer,2015,12,23,2
902,356,4894,2015-12-23,liquor,2015,12,23,2
903,356,4894,2015-12-23,onions,2015,12,23,2
904,356,4894,2015-12-23,chocolate,2015,12,23,2
905,357,4894,2014-09-23,dishes,2014,9,23,1
906,357,4894,2014-09-23,fruit/vegetable juice,2014,9,23,1
907,358,4894,2014-05-07,whole milk,2014,5,7,2
908,358,4894,2014-05-07,brown bread,2014,5,7,2
909,359,4893,2015-01-03,berries,2015,1,3,5
910,359,4893,2015-01-03,napkins,2015,1,3,5
911,360,4893,2014-10-02,sliced cheese,2014,10,2,3
912,360,4893,2014-10-02,soda,2014,10,2,3
913,361,4893,2014-07-22,beverages,2014,7,22,1
914,361,4893,2014-07-22,salt,2014,7,22,1
915,362,4893,2014-06-27,curd,2014,6,27,4
916,362,4893,2014-06-27,whipped/sour cream,2014,6,27,4
917,363,4892,2015-09-01,other vegetables,2015,9,1,1
918,363,4892,2015-09-01,citrus fruit,2015,9,1,1
919,363,4892,2015-09-01,pork,2015,9,1,1
920,363,4892,2015-09-01,frozen vegetables,2015,9,1,1
921,363,4892,2015-09-01,cat food,2015,9,1,1
922,363,4892,2015-09-01,curd,2015,9,1,1
923,363,4892,2015-09-01,spices,2015,9,1,1
924,363,4892,2015-09-01,soda,2015,9,1,1
925,364,4892,2015-04-13,citrus fruit,2015,4,13,0
926,364,4892,2015-04-13,make up remover,2015,4,13,0
927,365,4892,2014-12-27,other vegetables,2014,12,27,5
928,365,4892,2014-12-27,herbs,2014,12,27,5
929,366,4891,2015-09-01,soda,2015,9,1,1
930,366,4891,2015-09-01,butter,2015,9,1,1
931,366,4891,2015-09-01,rolls/buns,2015,9,1,1
932,367,4891,2015-06-10,chicken,2015,6,10,2
933,367,4891,2015-06-10,whole milk,2015,6,10,2
934,367,4891,2015-06-10,rolls/buns,2015,6,10,2
